timestamp,soil_moisture,temperature,humidity,light_intensity,plant_resistance,water_level,season,rainy_day,stress_type,action_taken,pump_status,learned_soil_threshold,learned_temp_threshold
2024-05-17 14:00:00,80.1,22.0,84.7,163.3,334.8,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 14:30:00,81.4,24.6,80.4,133.3,332.5,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 15:00:00,82.6,23.9,83.8,67.7,330.5,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 15:30:00,83.9,21.5,86.2,72.5,330.2,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 16:00:00,85.3,25.3,79.7,128.3,314.5,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 16:30:00,86.1,25.4,77.5,59.9,333.9,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 17:00:00,86.2,25.4,80.9,36.2,313.2,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 17:30:00,88.0,23.4,82.9,86.9,313.4,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 18:00:00,87.5,26.1,76.8,42.7,315.4,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 18:30:00,86.5,25.3,78.3,57.7,326.2,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 19:00:00,85.7,25.9,80.6,2.4,324.1,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 19:30:00,85.1,26.3,76.8,3.1,327.2,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 20:00:00,84.2,28.0,78.2,1.5,318.5,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 20:30:00,83.7,29.6,76.9,0.4,321.8,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 21:00:00,82.8,28.5,75.7,2.5,316.4,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 21:30:00,82.0,28.3,75.6,2.5,333.8,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 22:00:00,80.9,30.4,78.8,4.8,320.5,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 22:30:00,80.1,28.8,77.5,1.8,315.8,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 23:00:00,79.4,32.9,76.6,1.3,331.8,100,spring,yes,none,none,no,42.0,36.0
2024-05-17 23:30:00,78.3,30.9,75.7,0.7,332.6,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 00:00:00,77.8,31.4,80.2,2.3,317.4,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 00:30:00,76.9,32.9,75.1,3.7,313.8,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 01:00:00,76.0,32.1,79.3,3.7,314.8,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 01:30:00,75.0,30.9,80.4,5.0,320.7,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 02:00:00,74.2,31.3,79.1,0.4,307.8,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 02:30:00,73.2,33.6,77.1,1.3,320.2,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 03:00:00,72.7,31.7,82.0,4.9,330.7,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 03:30:00,71.7,32.6,82.2,4.7,333.0,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 04:00:00,71.1,31.9,81.1,2.2,324.7,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 04:30:00,70.3,33.4,84.5,0.7,333.7,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 05:00:00,69.5,31.5,83.8,1.3,323.6,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 05:30:00,68.6,32.7,84.8,1.2,319.8,100,spring,yes,none,none,no,42.0,36.0
2024-05-18 06:00:00,67.7,31.3,62.9,7.2,330.1,100,spring,no,none,none,no,42.0,36.0
2024-05-18 06:30:00,66.8,29.3,64.0,0,315.9,100,spring,no,none,none,no,42.0,36.0
2024-05-18 07:00:00,65.9,28.4,66.3,221.8,311.7,100,spring,no,none,none,no,42.0,36.0
2024-05-18 07:30:00,64.8,29.3,62.6,231.8,309.6,100,spring,no,none,none,no,42.0,36.0
2024-05-18 08:00:00,64.3,26.7,66.8,409.6,317.6,100,spring,no,none,none,no,42.0,36.0
2024-05-18 08:30:00,63.4,29.7,60.2,401.2,310.0,100,spring,no,none,none,no,42.0,36.0
2024-05-18 09:00:00,62.4,28.4,62.5,581.7,334.8,100,spring,no,none,none,no,42.0,36.0
2024-05-18 09:30:00,61.7,28.5,61.9,553.5,333.8,100,spring,no,none,none,no,42.0,36.0
2024-05-18 10:00:00,60.7,23.8,66.3,704.0,307.1,100,spring,no,none,none,no,42.0,36.0
2024-05-18 10:30:00,60.0,26.2,64.4,718.6,316.5,100,spring,no,none,none,no,42.0,36.0
2024-05-18 11:00:00,58.9,22.7,67.1,809.7,316.4,100,spring,no,none,none,no,42.0,36.0
2024-05-18 11:30:00,57.8,25.0,61.1,812.9,328.6,100,spring,no,none,none,no,42.0,36.0
2024-05-18 12:00:00,56.9,22.4,64.3,832.3,321.9,100,spring,no,none,none,no,42.0,36.0
2024-05-18 12:30:00,55.9,25.2,63.8,854.0,331.3,100,spring,no,none,none,no,42.0,36.0
2024-05-18 13:00:00,55.3,21.4,60.6,821.0,314.8,100,spring,no,none,none,no,42.0,36.0
2024-05-18 13:30:00,54.2,23.2,63.1,866.3,310.8,100,spring,no,none,none,no,42.0,36.0
2024-05-18 14:00:00,53.1,23.5,57.7,818.8,330.0,100,spring,no,none,none,no,42.0,36.0
2024-05-18 14:30:00,52.2,22.5,62.1,775.0,324.0,100,spring,no,none,none,no,42.0,36.0
2024-05-18 15:00:00,51.1,24.8,59.7,712.1,319.9,100,spring,no,none,none,no,42.0,36.0
2024-05-18 15:30:00,50.5,23.9,61.1,716.0,332.3,100,spring,no,none,none,no,42.0,36.0
2024-05-18 16:00:00,50.0,24.4,58.0,545.3,331.5,100,spring,no,none,none,no,42.0,36.0
2024-05-18 16:30:00,49.1,22.3,58.4,581.2,309.0,100,spring,no,none,none,no,42.0,36.0
2024-05-18 17:00:00,48.5,25.1,56.8,391.8,307.9,100,spring,no,none,none,no,42.0,36.0
2024-05-18 17:30:00,47.8,25.9,55.2,404.3,328.5,100,spring,no,none,none,no,42.0,36.0
2024-05-18 18:00:00,47.1,24.0,59.0,196.0,334.1,100,spring,no,none,none,no,42.0,36.0
2024-05-18 18:30:00,46.4,25.8,59.2,219.2,324.0,100,spring,no,none,none,no,42.0,36.0
2024-05-18 19:00:00,45.5,27.4,55.6,0.0,333.0,100,spring,no,none,none,no,42.0,36.0
2024-05-18 19:30:00,44.5,28.0,56.4,2.2,330.3,100,spring,no,none,none,no,42.0,36.0
2024-05-18 20:00:00,43.7,27.8,58.0,3.3,314.9,100,spring,no,none,none,no,42.0,36.0
2024-05-18 20:30:00,42.6,28.6,52.1,3.4,309.7,100,spring,no,none,none,no,42.0,36.0
2024-05-18 21:00:00,41.5,27.6,58.8,4.0,299.9,100,spring,no,water_stress,pump_on,yes,42.0,36.0
2024-05-18 21:30:00,44.2,29.4,54.7,5.0,313.2,99.4,spring,no,none,pump_on,yes,42.0,36.0
2024-05-18 22:00:00,47.5,31.8,53.3,2.1,329.2,98.7,spring,no,none,pump_on,yes,42.0,36.0
2024-05-18 22:30:00,51.0,31.4,55.5,4.0,306.6,98.0,spring,no,none,pump_on,yes,42.0,36.0
2024-05-18 23:00:00,53.1,30.6,54.9,0.0,316.8,97.2,spring,no,none,pump_on,yes,42.0,36.0
2024-05-18 23:30:00,55.8,31.0,55.6,3.5,324.3,96.7,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 00:00:00,58.5,33.4,57.8,1.8,309.2,96.2,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 00:30:00,61.6,32.9,55.6,1.5,318.0,95.7,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 01:00:00,64.7,32.1,54.7,3.8,306.6,95.2,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 01:30:00,67.8,34.0,58.4,2.1,326.1,94.7,spring,no,none,pump_off,no,42.0,36.0
2024-05-19 02:00:00,66.7,33.5,59.9,4.2,333.5,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 02:30:00,66.1,32.3,60.8,4.5,330.1,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 03:00:00,65.4,30.9,59.0,4.4,321.3,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 03:30:00,64.4,30.8,60.8,2.6,330.0,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 04:00:00,63.4,30.9,59.8,4.7,316.3,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 04:30:00,62.3,31.7,58.3,0.6,318.0,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 05:00:00,61.2,30.0,63.5,1.1,318.8,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 05:30:00,60.4,30.9,59.5,0.6,330.2,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 06:00:00,59.8,31.2,61.7,0,322.8,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 06:30:00,58.6,32.4,60.6,0,316.6,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 07:00:00,57.5,27.5,64.6,210.4,330.9,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 07:30:00,57.0,27.9,66.7,204.1,325.1,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 08:00:00,56.2,28.0,64.0,407.7,321.9,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 08:30:00,55.6,28.0,64.0,380.4,315.4,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 09:00:00,54.6,26.3,64.7,557.2,334.9,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 09:30:00,53.5,26.5,62.9,563.8,312.0,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 10:00:00,52.7,27.0,65.6,703.7,332.0,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 10:30:00,51.9,24.5,66.8,705.0,308.5,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 11:00:00,51.3,26.4,64.3,812.9,318.6,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 11:30:00,50.6,23.1,65.8,768.7,318.4,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 12:00:00,49.7,24.6,65.1,830.4,332.2,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 12:30:00,49.0,22.4,62.8,863.7,323.3,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 13:00:00,48.1,24.5,62.9,862.6,318.5,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 13:30:00,47.1,22.9,61.3,847.9,310.0,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 14:00:00,46.0,24.2,58.4,771.1,317.2,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 14:30:00,45.3,21.9,64.9,769.9,331.5,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 15:00:00,44.3,24.5,56.2,675.9,326.3,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 15:30:00,43.7,22.7,60.8,670.9,318.2,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 16:00:00,42.7,21.9,59.7,552.0,306.8,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 16:30:00,42.2,23.1,61.0,537.5,327.8,94.7,spring,no,none,none,no,42.0,36.0
2024-05-19 17:00:00,41.3,24.9,59.7,394.7,301.8,94.7,spring,no,water_stress,pump_on,yes,42.0,36.0
2024-05-19 17:30:00,44.8,25.9,57.2,369.4,328.7,94.3,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 18:00:00,48.0,25.6,53.8,210.8,325.3,93.7,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 18:30:00,51.4,26.1,58.1,204.8,314.2,92.9,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 19:00:00,54.5,25.0,59.5,2.1,319.3,92.5,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 19:30:00,56.7,26.6,53.8,3.0,331.7,92.1,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 20:00:00,59.8,27.9,55.7,0.1,315.3,91.4,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 20:30:00,62.8,26.6,59.4,0.1,326.4,90.8,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 21:00:00,65.0,29.7,55.9,3.5,306.0,90.0,spring,no,none,pump_on,yes,42.0,36.0
2024-05-19 21:30:00,68.2,27.5,54.0,0.3,307.8,89.3,spring,no,none,pump_off,no,42.0,36.0
2024-05-19 22:00:00,67.2,29.9,55.9,2.2,325.6,89.3,spring,no,none,none,no,42.0,36.0
2024-05-19 22:30:00,66.5,30.9,55.6,2.3,333.8,89.3,spring,no,none,none,no,42.0,36.0
2024-05-19 23:00:00,65.4,32.0,55.6,4.2,333.0,89.3,spring,no,none,none,no,42.0,36.0
2024-05-19 23:30:00,64.9,30.3,55.6,3.0,305.3,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 00:00:00,64.2,33.8,56.8,1.2,323.7,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 00:30:00,63.4,30.9,55.1,4.6,327.8,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 01:00:00,62.4,31.0,57.5,1.5,317.7,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 01:30:00,61.4,31.5,58.8,3.7,312.9,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 02:00:00,60.9,33.8,56.0,3.9,320.7,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 02:30:00,60.1,31.0,57.4,3.2,317.2,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 03:00:00,59.0,31.9,57.6,4.8,308.1,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 03:30:00,58.3,33.3,60.5,1.8,334.3,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 04:00:00,57.8,31.0,64.1,2.4,327.7,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 04:30:00,56.7,32.8,58.5,2.3,329.5,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 05:00:00,56.0,30.1,65.6,1.1,312.5,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 05:30:00,54.9,30.1,64.2,2.8,319.5,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 06:00:00,54.4,30.2,65.5,0,310.9,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 06:30:00,53.8,29.4,60.6,0,325.7,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 07:00:00,52.7,30.4,63.8,176.1,328.5,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 07:30:00,51.6,28.0,66.8,175.9,321.2,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 08:00:00,50.7,28.1,62.0,409.1,327.5,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 08:30:00,50.2,28.3,65.9,410.0,317.8,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 09:00:00,49.4,27.7,64.2,555.3,318.9,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 09:30:00,48.6,25.6,62.2,537.3,309.0,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 10:00:00,47.5,26.2,63.0,714.9,324.9,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 10:30:00,47.0,27.4,65.5,691.9,307.5,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 11:00:00,46.0,23.3,62.5,821.2,334.6,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 11:30:00,44.8,23.3,63.5,770.5,313.6,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 12:00:00,44.1,25.4,61.5,834.1,325.9,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 12:30:00,43.2,23.7,64.1,826.5,312.1,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 13:00:00,42.8,22.9,62.9,846.0,305.9,89.3,spring,no,none,none,no,42.0,36.0
2024-05-20 13:30:00,41.9,24.4,64.0,833.8,303.5,89.3,spring,no,water_stress,pump_on,yes,42.0,36.0
2024-05-20 14:00:00,44.2,23.3,62.3,769.3,328.5,88.8,spring,no,none,pump_on,yes,42.0,36.0
2024-05-20 14:30:00,47.4,21.9,62.9,801.5,325.6,88.3,spring,no,none,pump_on,yes,42.0,36.0
2024-05-20 15:00:00,50.6,22.6,58.6,708.2,329.2,87.7,spring,no,none,pump_on,yes,42.0,36.0
2024-05-20 15:30:00,53.1,22.5,58.4,689.2,309.6,86.9,spring,no,none,pump_on,yes,42.0,36.0
2024-05-20 16:00:00,55.6,23.8,60.9,546.0,312.7,86.4,spring,no,none,pump_on,yes,42.0,36.0
2024-05-20 16:30:00,58.6,22.7,62.4,568.9,311.3,85.8,spring,no,none,pump_on,yes,42.0,36.0
2024-05-20 17:00:00,62.0,22.7,56.5,405.7,326.9,85.4,spring,no,none,pump_on,yes,42.0,36.0
2024-05-20 17:30:00,64.9,24.7,59.2,377.2,306.1,84.9,spring,no,none,pump_on,yes,42.0,36.0
2024-05-20 18:00:00,68.0,25.0,59.1,185.4,307.1,84.2,spring,no,none,pump_off,no,42.0,36.0
2024-05-20 18:30:00,67.2,24.1,58.2,233.4,314.2,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 19:00:00,66.2,25.4,56.9,3.5,308.2,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 19:30:00,65.7,24.9,56.8,1.0,316.3,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 20:00:00,64.6,27.3,58.6,3.8,314.5,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 20:30:00,64.0,26.1,57.3,3.1,311.4,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 21:00:00,63.1,28.0,56.2,3.1,329.7,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 21:30:00,62.0,30.0,57.1,4.4,320.6,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 22:00:00,60.9,30.0,52.7,0.3,305.1,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 22:30:00,59.7,28.9,57.0,0.9,326.1,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 23:00:00,59.2,29.6,58.7,2.1,324.5,84.2,spring,no,none,none,no,42.0,36.0
2024-05-20 23:30:00,58.2,33.5,54.9,1.4,313.2,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 00:00:00,57.1,33.5,55.1,3.9,310.2,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 00:30:00,56.3,33.8,56.2,2.5,317.5,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 01:00:00,55.1,34.3,57.5,1.1,326.5,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 01:30:00,54.4,31.1,60.9,0.3,320.4,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 02:00:00,53.2,32.2,57.2,3.9,322.1,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 02:30:00,52.2,33.0,60.9,1.9,312.8,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 03:00:00,51.7,31.3,58.2,3.8,329.3,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 03:30:00,50.8,34.2,58.0,2.3,357.8,84.2,spring,no,mild_stress,mild_alert,no,42.0,36.0
2024-05-21 04:00:00,49.6,33.1,58.2,0.6,348.9,84.2,spring,no,mild_stress,mild_alert,no,42.0,36.0
2024-05-21 04:30:00,49.1,33.1,58.7,0.0,357.2,84.2,spring,no,mild_stress,mild_alert,no,42.0,36.0
2024-05-21 05:00:00,48.3,30.0,60.3,2.6,327.5,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 05:30:00,47.5,30.8,63.4,4.3,314.4,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 06:00:00,46.4,28.9,61.4,0,305.7,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 06:30:00,45.7,29.4,65.6,0,331.0,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 07:00:00,44.8,28.0,63.8,206.6,305.3,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 07:30:00,43.6,28.7,61.5,176.0,329.8,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 08:00:00,42.9,27.8,65.0,375.9,311.8,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 08:30:00,42.0,29.5,60.7,376.7,307.3,84.2,spring,no,none,none,no,42.0,36.0
2024-05-21 09:00:00,40.9,27.4,66.3,544.3,314.3,84.2,spring,no,water_stress,pump_on,yes,42.0,36.0
2024-05-21 09:30:00,43.3,26.9,66.1,583.6,332.5,83.8,spring,no,none,pump_on,yes,42.0,36.0
2024-05-21 10:00:00,46.4,24.6,65.5,674.5,306.1,83.1,spring,no,none,pump_on,yes,42.0,36.0
2024-05-21 10:30:00,48.4,25.4,62.0,699.0,315.9,82.4,spring,no,none,pump_on,yes,42.0,36.0
2024-05-21 11:00:00,51.1,25.2,63.6,797.8,311.1,81.6,spring,no,none,pump_on,yes,42.0,36.0
2024-05-21 11:30:00,54.5,25.2,65.4,778.5,308.4,81.1,spring,no,none,pump_on,yes,42.0,36.0
2024-05-21 12:00:00,58.0,23.3,61.5,821.7,330.3,80.7,spring,no,none,pump_on,yes,42.0,36.0
2024-05-21 12:30:00,60.4,24.0,62.1,821.0,315.9,79.9,spring,no,none,pump_on,yes,42.0,36.0
2024-05-21 13:00:00,62.7,21.5,64.9,834.1,305.9,79.3,spring,no,none,pump_on,yes,42.0,36.0
2024-05-21 13:30:00,66.1,22.8,60.7,865.7,329.8,78.5,spring,no,none,pump_on,yes,42.0,36.0
2024-05-21 14:00:00,68.2,21.6,65.1,793.4,315.1,77.8,spring,no,none,pump_off,no,42.0,36.0
2024-05-21 14:30:00,67.6,23.5,60.2,785.0,306.5,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 15:00:00,66.4,24.4,57.3,728.4,315.9,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 15:30:00,65.7,22.3,59.0,675.6,320.1,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 16:00:00,65.1,24.5,55.2,566.8,309.2,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 16:30:00,64.4,23.2,58.3,539.2,320.6,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 17:00:00,63.3,25.1,55.7,386.8,328.4,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 17:30:00,62.1,23.4,57.0,403.0,331.0,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 18:00:00,60.9,24.9,58.4,217.0,316.7,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 18:30:00,60.1,26.5,56.7,176.9,327.9,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 19:00:00,59.6,28.4,51.6,1.1,316.3,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 19:30:00,58.7,26.1,56.9,2.7,317.2,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 20:00:00,57.6,26.1,57.4,4.3,306.0,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 20:30:00,56.7,29.9,51.5,4.9,309.8,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 21:00:00,55.7,30.6,53.8,3.2,313.4,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 21:30:00,55.1,27.7,55.7,0.8,324.1,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 22:00:00,54.1,30.6,57.7,5.0,325.2,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 22:30:00,53.1,29.9,55.8,3.7,329.9,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 23:00:00,52.6,32.1,56.7,0.8,305.1,77.8,spring,no,none,none,no,42.0,36.0
2024-05-21 23:30:00,52.0,32.9,57.1,4.9,305.9,77.8,spring,no,none,none,no,42.0,36.0
2024-05-22 00:00:00,51.3,31.2,58.7,1.7,316.3,77.8,spring,no,none,none,no,42.0,36.0
2024-05-22 00:30:00,50.3,31.5,55.3,3.9,326.3,77.8,spring,no,none,none,no,42.0,36.0
2024-05-22 01:00:00,49.2,33.8,53.9,4.5,363.4,77.8,spring,no,mild_stress,mild_alert,no,42.0,36.0
2024-05-22 01:30:00,48.3,32.2,54.9,1.5,315.7,77.8,spring,no,none,none,no,42.0,36.0
2024-05-22 02:00:00,47.4,34.8,59.4,0.2,362.4,77.8,spring,no,mild_stress,mild_alert,no,42.0,36.0
2024-05-22 02:30:00,46.5,34.9,57.9,1.8,364.3,77.8,spring,no,mild_stress,mild_alert,no,42.0,36.0
2024-05-22 03:00:00,45.7,32.5,62.0,0.7,309.2,77.8,spring,no,none,none,no,42.0,36.0
2024-05-22 03:30:00,44.6,31.8,59.6,0.5,323.3,77.8,spring,no,none,none,no,42.0,36.0
2024-05-22 04:00:00,44.0,32.6,62.9,1.3,320.6,77.8,spring,no,none,none,no,42.0,36.0
2024-05-22 04:30:00,43.5,31.4,60.8,1.5,330.1,77.8,spring,no,none,none,no,42.0,36.0
2024-05-22 05:00:00,43.0,31.2,61.5,0.6,317.8,77.8,spring,no,none,none,no,42.0,36.0
2024-05-22 05:30:00,41.9,30.2,61.8,1.7,298.1,77.8,spring,no,water_stress,pump_on,yes,42.0,36.0
2024-05-22 06:00:00,44.2,29.3,65.0,0,305.8,77.3,spring,no,none,pump_on,yes,42.0,36.0
2024-05-22 06:30:00,46.7,30.8,61.2,0,307.9,76.7,spring,no,none,pump_on,yes,42.0,36.0
2024-05-22 07:00:00,49.2,28.3,67.1,210.3,321.6,76.0,spring,no,none,pump_on,yes,42.0,36.0
2024-05-22 07:30:00,51.6,29.5,62.9,210.2,327.3,75.3,spring,no,none,pump_on,yes,42.0,36.0
2024-05-22 08:00:00,54.9,28.5,66.0,366.6,333.6,74.6,spring,no,none,pump_on,yes,42.0,36.0
2024-05-22 08:30:00,58.4,26.7,65.5,404.1,308.3,74.0,spring,no,none,pump_on,yes,42.0,36.0
2024-05-22 09:00:00,60.8,28.0,64.8,590.2,317.3,73.5,spring,no,none,pump_on,yes,42.0,36.0
2024-05-22 09:30:00,63.7,28.5,62.6,549.2,310.1,73.0,spring,no,none,pump_on,yes,42.0,36.0
2024-05-22 10:00:00,65.7,27.1,63.2,724.8,324.5,72.3,spring,no,none,pump_on,yes,42.0,36.0
2024-05-22 10:30:00,69.2,27.5,65.2,684.4,322.4,71.5,spring,no,none,pump_off,no,42.0,36.0
2024-05-22 11:00:00,68.3,23.1,64.6,765.7,331.5,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 11:30:00,67.6,24.5,61.4,773.4,315.0,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 12:00:00,66.5,25.0,60.5,845.5,314.7,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 12:30:00,65.4,23.0,60.7,824.9,331.1,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 13:00:00,64.8,23.3,61.5,863.8,327.9,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 13:30:00,63.9,21.7,65.4,861.3,328.4,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 14:00:00,62.9,21.7,64.3,813.3,331.5,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 14:30:00,62.1,24.4,59.0,765.7,311.6,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 15:00:00,61.6,21.2,62.5,683.0,321.9,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 15:30:00,60.6,23.3,56.9,713.8,318.9,71.5,spring,no,none,none,no,42.0,36.0
2024-05-22 16:00:00,60.1,23.3,56.9,575.0,331.0,71.5,spring,no,none,none,no,42.0,36.0
